28086805000119	PANIFICADORA PAO DA LU LTDA
28092477000163	ASSOCIACAO SUDESTE DE BENEFICIOS MUTUOS
28105030000181	OTICA VIVAZ COMERCIO VAREJISTA LTDA
28112047000166	VECC ENGENHARIA E COMERCIO LTDA
28116484000158	U. H. SANTANA SERVICOS DE RASTREAMENTO POR SATELITE
28119111000130	ASSOCIACAO VIVER BEM LEGAL
28122302000151	PEDRO HENRIQUE COTA ROLA
28122346000181	28.122.346 RENATO ELIAS FERNANDES
28122948000139	ADRIANO GRAF 07596107974
28127926000323	ASSOCIACAO EVANGELICA BENEFICENTE ESPIRITO-SANTENSE - AEBES
28144498000185	AGILCON ADMINISTRADORA DE IMOVEIS LTDA
28144902000110	28.144.902 TIAGO OSOVSKI
28181091000128	YSMAEL BARBOZA RODRIGUES
28215836000122	CONDOMINIO RESIDENCIAL BERNARDO SPACK
28216742000178	ACME CORPORATION LTDA
28222059000143	COLESEL & COLESEL ENGENHARIA LTDA
28224938000104	SEVLA SOLUCOES LTDA
28240642000187	28.240.642 ELOIR FOSSA
28256994000120	TSIGO SOLUCOES EM RASTREAMENTO LTDA
28269056000165	SUPER POSITIVO SUPERMERCADO LTDA
28311223000199	RADIO CALEDONIA LTDA
28313102000348	BOI AND BEER COMERCIO DE CARNES LTDA
28319821000104	INFOTEMP LTDA
28337700000195	P 4 NET TELECOM LTDA
28358742000102	NEWAVE TELECOMUNICACOES LTDA
28368604000104	CLIMATIZ-AR MANUTENCAO E INSTALACAO DE AR CONDICIONADO LTDA
28393902000154	RIOSWELL DO BRASIL TECNOLOGIA LTDA
28393929000147	ATLAS TECHNOLOGIES - DESENVOLVIMENTO DE SOFTWARES LTDA
28396501000158	NZM CONSULTORIA DE REDES PARA ISP LTDA
28421586000187	OPPORTUNITY TECNOLOGIA LTDA
28425558000138	EAGRO - SERVICOS DE AGRONOMIA LTDA.
28445122000100	JULIANO VITOR DE CASTRO 09428238694
28449686000111	NETFLY LTDA
28452351000152	JRM LOGISTICA E SERVICOS DE LOCALIZACAO LTDA
28453408000138	LOCAL SAT RASTREAMENTO E MONITORAMENTO LTDA
28486110000124	28.486.110 ELIANE TERESINHA DOS SANTOS MARTINS HOMES
28488793000159	ALTO VALE TRANSPORTES E LOGISTICA LTDA
28518969000178	MASC COMERCIO E SERVICO LTDA
28525638000165	NILSON BATISTA DA SILVA JUNIOR  LTDA
28561472000132	J.J.A. SERVICOS DE VENDAS LTDA
28570866000157	CGCS COMERCIO E SERVICOS LTDA
28572172000159	28.572.172 LUIZ CLAUDIO DOS SANTOS
28581432000152	F&L SERVICOS E TELECOMUNICACOES LTDA
28610005000155	CORPO DE BOMBEIROS MILITAR DO ESTADO DO RIO GRANDE DO SUL
28612816000195	ADBAT CONSULTORIA DE TRANSFORMACAO DE NEGOCIOS LTDA
28618254000197	CONSTRUTORA BRASFORM LTDA
28625305000108	JEFERSOM MENEGAT 05749866939
28658799000127	BETE COMERCIO DE CONFECCOES LTDA
28690461000152	GIGLIANE PORTUGAL SOCIEDADE INDIVIDUAL DE ADVOCACIA
28700530000161	INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO
28714344000181	NELSO EVALDO DA SILVA NUNES 47701773991
28737792000109	RIBEIRO TELECOMUNICACOES LTDA
28740259000198	MARIANE CRISTINA DA SILVA SANTOS
28748698000147	NEO SOLUCOES FINANCEIRAS E DE PAGAMENTO LTDA
28759433000144	SUMCRED SECURITIZADORA S.A.
28778758000174	SUA PMW SUL LTDA
28782041000104	TTINET TELECOMUNICACOES LTDA
28790472000104	RAFAELA CRISTINA TORRES FUSCA 07795206964
28796007000180	MAPA RASTREAMENTO VEICULAR LTDA
28799135000188	J T ASSISTENCIA TECNICA  E ACESSORIOS PARA ELETRONICOS LTDA
28808401000191	28.808.401 ANDRE DA SILVA PINTO
28844269000173	SOLUTIO ASSESSORIA DE INVESTIMENTOS LTDA
28866894000116	DISTRIBUIDORA DE GAS CENTRAL LTDA
28920999000106	MUNICIPIO DE PORCIUNCULA
28942013000107	SAGI SOLUTIONS LTDA
28958203000104	ATIES COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA
28960762000159	T D DALPONTE MARKETED LTDA
28981490000173	DISTRIBUIDORA BELVEDERE LTDA
29004087000157	D S COMERCIO DE MOTOS LTDA
29017034000170	MARCOS GABRIEL DE ALBUQUERQUE SILVA 13471483454
29021525000195	AS INFORMATICA S.A.
29030912000198	VIA FIBER INTERNET E TELECOMUNICACAOES
29044136000185	JENNYFER BARROS ZANCANELLA SOCIEDADE INDIVIDUAL DE ADVOCACIA
29046902000140	ROLIM COMERCIO VAREJISTA DE ROUPAS  E CALCADOS LTDA
29067113000196	POLIMIX CONCRETO LTDA
29067113009495	POLIMIX CONCRETO LTDA
29067113031741	POLIMIX CONCRETO LTDA
29067113037359	POLIMIX CONCRETO LTDA
29067113046420	POLIMIX CONCRETO LTDA
29084371000180	COMERCIO EM LOJAS DE CONVENIENCIA MODELO LTDA
29088649000198	ALLIANCE SAT RASTREAMENTO LTDA
29089738000159	UNT TELECOMUNICACOES LTDA
29124621000169	JARDIM SUPREMO FLORICULTURA LTDA
29138302000102	MUNICIPIO DE ITAGUAI
29138328000150	MUNICIPIO DE DUQUE DE CAXIAS
29143441000124	ELVIS RIBAMAR BORGES
29144244000120	LOPES TURISMO LTDA
29148959000150	JARBIS TECNOLOGIA LTDA
29163704000167	JOSELIA E CESAR SERVICOS DE TELECOMUNICACAO LTDA
29168010000112	CONSELHO REGIONAL DE ECONOMIA 1 REGIAO RJ
29171619000140	IMPLANTAR TELECOM SOCIEDADE LIMITADA
29175278000181	SELECT TECH TELECOM SOLUTIONS LTDA
29180863000170	FAZENDA VOLTA GRANDE AGROPECUARIA LTDA
29181797000152	HUBERG DE SOUZA MARINHO 70309205468
29187787000124	M & A TECNOLOGIA E TRANSPORTE LTDA
29198620000169	LIMA & PAULINO LTDA
29220447000158	BC AGRO COMERCIO LTDA
29226570000186	AS DIVAS DO TIO CHICO CERVEJARIA ARTESANAL LTDA
29250247000148	LAN TELECOM INTERNET BANDA LARGA LTDA
29257684000193	ELISANGELA MARIA VORTMANN LIMA 02590485930
29260385000108	DISTRIBUIDORA UNIAO LTDA
29263675000105	W.A COMERCIO E REPAROS ELETRICOS E HIDRAULICOS LTDA
29275540000160	TEXTIL DONA SINHA LTDA
29278683000125	DOGLAS HERNANI MAROSTICA
29284805000196	A T F CORREA
29294011000103	DROGARIA NOVA CONTAGEM LTDA
29300721000107	A MIL INTERNET FIBRA OPTICA LTDA
29306926000191	LIGMAIS TELECOMUNICACAO LTDA
29313559000153	IPG - INSTITUTO PAULO GOMES MEDICINA E ODONTOLOGIA LTDA
29330633000140	SALAZAR MARKETING DIGITAL LTDA
29335625000196	LIBER COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA
29341230000104	RIBEIRO KARPINSKI E CIA LTDA
29344497000147	GF SOARES E DONDONI LTDA
29351066000108	AGILIZA SERVICOS E MANUTENCOES LTDA
29355060000109	IT4D SOLUCOES LTDA
29355198000108	AGROMIKA COMERCIO DE PRODUTOS AGRICOLAS LTDA
29362132000145	A. P DE LIMA CARVALHO
29386619000168	CERASI SOLUTIONS LTDA
29393486000157	CLINICA SORRISO E VIDA LTDA
29404108000121	AUTO POSTO ONE PLUS LTDA
29405408000125	JF OLIVEIRA MOTOS LTDA
29415254000152	SAA PARTICIPACOES E SERVICOS LTDA
29441343000173	THAISE OLIVEIRA LIMA
29448155000177	MECANICA E TORNEARIA CORTES LTDA
29467344000197	29.467.344 VINICIUS FUSIEGER
29471203000148	ORIZON MONITORAMENTO
29474211000148	KANOHI APPS LTDA
29495243000120	CATIA REGINA NIEDERMAEYER PULGA
29495767000110	29.495.767 MARCIO DE ALMEIDA QUIRINO
29501109000194	STELLA ALPINA COSTUMI LTDA
29509728000125	PAIOL PRODUTOS NATURAIS BELTRAO LTDA
29518272000160	M&P SECURITIZADORA S.A.
29520328000110	MF TRANSPORTES DE CARGAS E SERVICOS LTDA
29521509000161	YAN KELVIN VAM MULLER RIGOTTI 05757197960
29524546000123	EUROCORP & VIALUX INTERNET LTDA
29581631000123	DOVALE COMERCIO VAREJISTA DE EMBALAGENS EM GERAL LTDA
29587080000105	PAROQUIA NOSSA SENHORA DE FATIMA-SANTA FELICIDADE
29593989000176	LUMERA ILUMINACAO E ARQUITETURA LTDA
29606706000183	GA DE MATOS
29620595000160	LAVTEX LAVANDERIA LTDA
29631402000176	D'FLASH NET TELECOM LTDA
29654090000116	29.654.090 AMANDA NEVES ALVES
29671527000120	JEAN ANDRADE DE MELO 28914158845
29694162000159	MELQUISEDEC DA SILVEIRA LTDA
29695253000109	CREATIVE IMOVEIS LTDA
29701548000140	ABENSOFT LTDA
29716155000100	SOLWAVE SOLUCOES EM MONITORAMENTO LTDA
29719914000199	INEDILSON ANELLI 09483267862
29720787000148	IRRICOM SOLUCOES TECNOLOGICAS LTDA
29737462000178	ECOLLIS ENERGY GROUP LTDA
29756913000114	MOVEREDEI INDUSTRIA COMERCIO E SERVICOS LTDA
29760482000160	RAFAEL LESSA ARAGAO BORGES - UTILIDADES
29780551000105	STEFANI OLIVEIRA DE MORAIS 41217669892
29782518000106	QFP TELECOMUNICACOES LTDA
29822795000103	DELTA AUTOMACAO LTDA
29876691000173	{isError	false, EXPORTACAO E COMERCIO LTDA.
29880017000162	JESSE PEREIRA NETO
29887043000112	MJ COMERCIO E ASSESSORIA DE COBRANCA LTDA
29891695000120	29.891.695 ALLAN KARDEK RODRIGUES DOS SANTOS
29905215000133	SANDRA FONTOURA CENTRO INTEGRADO ATIVIDADES ESPECIALIZADAS LTDA
29912162000188	ELIABE FELIPE PIRES
29930147000162	DAIANE DAS NEVES 04951231964
29934535000111	SIGNAL SOLUCOES INTEGRADAS LTDA
29937630000179	CLEUSA APARECIDA DA SILVA CURSOS LTDA
29940720000119	JEAN RODRIGO DALL O
29943808000194	LOGIPOST SOLUCOES LOGISTICAS E SERVICOS LTDA
29947778000194	SKYMOVEL SERVICOS DE TELECOMUNICACOES LTDA
29948573000123	CASA DESIGN REVESTIMENTOS LTDA
29964609000162	29.964.609 PATRICIA DE OLIVEIRA PANINI
29965900000155	KANTO COMERCIAL LTDA
29977442000174	PET SHOP DOG BRASIL LTDA
29999957000175	MODA SUL CONFECCOES LTDA
30033636000109	3M SERVICOS DE COMUNICACAO MULTIMIDIA LTDA
30037229000161	FMOBEL INDUSTRIA DE MOVEIS SOB MEDIDA LTDA
30049835000105	KR SOLAR SYSTEM ENERGIA FOTOVOLTAICA LTDA
30083114000103	CLM PRESTACAO DE SERVICOS LTDA
30097554000462	ASSOC DA UNIAO ESTE BRAS DOS ADVENTISTAS DO SETIMO DIA
30140674000152	30.140.674 IVANIR MILDNER
30145152000143	LETICIA FRANCA AMARO 06498490195
30171043000109	MARCO AURELIO ANTUNES DA SILVA 98625420559
30188082000100	RADIOFORCE TECNOLOGIA E TELECOM LTDA
30197367000108	ANAHI DIACOPULOS COSTA
30223769000130	FABRICA DE OCULOS NOVA ESPERANCA LTDA
30251487000146	VILSON ALVES 37067613949
30271954000108	FCA ENGENHARIA E CONSTRUTORA LTDA.
30273146000171	DATACAKE SERVICOS EM TECNOLOGIA LTDA
30274793000106	AGUATOP SOLUCOES SUSTENTAVEIS EM MEIO AMBIENTE E SANEAMENTO LTDA
30277368000162	ROTA SAT - SERVICOS ADMINISTRATIVOS E MONITORAMENTO LTDA
30290739000146	LAG MONITORAMENTO LTDA
30305928000145	THALES SOUZA RODRIGUES 06303230628
30316757000150	DEFENDERSAT - SOLUCOES EM RASTREAMENTO
30318058000149	FIBERWI TELECOMUNICACOES LTDA
30350046000100	C. F. SANTOS COMERCIO DE PRODUTOS NATURAIS LTDA
30371404000152	REDENTOR LOGISTICA E TRANSPORTES DE CARGAS E ENCOMENDAS LTDA
30373874000155	LIMPA MAIS PISCINAS LTDA
30376249000167	M T C MONITORAMENTO DE VEICULOS LTDA
30384168000109	RETIRO DA SERRA FAZENDA CLUBE
30390257000168	M. SAMBATTI COMERCIAL E SERVICOS LTDA EM RECUPERACAO JUDICIAL
30409800000121	PAULO GIOVANNI DO REGO 68545614772
30420999000199	GARANTIA SECURITIZADORA S.A.
30422958000131	INVOICE ORGANIZACAO CONTABIL LTDA
30446841000198	GILBERTO DE ALMEIDA
30456416000180	GLICCIA ALEXANDRA ALBUQUERQUE SIQUEIRA PATRIOTA
30466489000152	QUECTEL BRASIL COMERCIO DE PRODUTOS DE TELECOMUNICACOES LTDA
30471720000104	30.471.720 JOCEDAL PRADO NETO
30492182000126	PHOENIX NETWORKS LTDA
30497928000194	FG LOCADORA DE VEICULOS LTDA
30498928000109	JANE IZOLETE DE FREITAS COMERCIO DE FERRAGENS
30501825000150	LE MAGASIN COMERCIO E SERVICOS LTDA
30518323000132	ALVORI JONAS LORO 60511559968
30519864000185	BUSINESS 2 SECURITY LTDA
30524392000159	K.S. LOJA 3 COMERCIO DE MEDICAMENTOS E PERFUMARIA LTDA
30535784000113	GIL CENTER AUTOMOTIVO LTDA
30569494000190	DS MONITORAMENTO LTDA
30584655000115	EXPRESSO PNEUS LTDA
30596830000194	OCTANS MAQUINAS LTDA
30653336000114	WME MONITORAMENTO LTDA
30655511000102	REDEVISTA PROVEDOR DE INTERNET LTDA
30657354000174	ENTTER SOLUCOES CORPORATIVAS LTDA
30662021000133	30.662.021 LOUA PACOM OULAI
30678474000158	SB FABRICACAO E COMERCIO DE MATERIAIS ELETRICOS LTDA
30698009000189	30.698.009 ELIANE YAMAMOTO SAITO
30701702000163	MS GOIAS SELANTES LTDA
30704185000186	SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA
30712088000135	MAFRA TELECOM SERVICO DE COMUNICACAO MULTIMIDEA E COMERCIO LTDA
30753994000188	FUNDO MUNICIPAL DE EDUCACAO DE CAMBORIU
30762712000109	MARCELINO MADEIRAS LTDA
30767699000180	RUBERLAN ALEX BILHA PICCINI TREINAMENTO
30772661000104	ANDREW FIOSSON GRINKE LTDA
30787223000101	NOSSA CASA COMERCIO E ATACADISTA LTDA
30787361000190	PRESERV - SOLUCOES EM PORTARIA
30808980000114	SERGIO MARIN 93278489004
30818072000101	HUNTER CONNECT COMERCIO E SERVICOS DE TELECOMUNICACOES LTDA
30820528000330	DESTAK EMBALAGEM LTDA
30833839000171	ALEX ESTRELA DA SILVA 39814406848
30836188000173	RAFAEL DE LIMA RAEL
30843081000152	MARCOS DANILO RIBEIRO BRAVIM AGENCIA DE VIAGENS
30843648000190	GT AZIMUT RASTREAMENTO E MONITORAMENTO LTDA
30855965000127	THIAGO MORAGINSKI DA SILVA LTDA
30873100000193	VIDAL RECUPERADORA DE CREDITO LTDA
30895956000160	SAFE COMPLIANCE TECNOLOGIA LTDA
30902803124250	IGREJA INTERNACIONAL DA GRACA DE DEUS
30905916000151	K.S. LOJA 2 COMERCIO DE MEDICAMENTOS E PERFUMARIA LTDA
30925614000145	GMV EQUIPAMENTOS E SISTEMAS LTDA
30929822000708	ELF COMERCIO E SERVICOS LTDA
30931649000197	DAIANE TORLONI FELICIO 10669926655
30949272000101	GSTN TELECOMUNICACOES LTDA
30954511000103	KNTEX INDUSTRIA TEXTIL LTDA
30959400000190	ULTRATEL TELECOM LTDA
30960923000156	DUDU COMERCIO DE BEBIDAS LTDA
30963791000116	BL SORVETERIA LTDA
30974777000118	CLINICA ODONTOLOGICA SARANDI LTDA
30978240000126	LUCIANA DE CASTRO SILVA
30981307000181	FOCO CONSTRUCOES EM METALICOS E PRE-MOLDADOS LTDA
30982097000146	GLOBAL GESTAO DE NEGOCIOS LTDA
30993254000119	SPEED PAYMENTS ADMINISTRACAO DE ATIVOS E RECEBIVEIS LTDA
30996849000128	SMART COMPOSER VR LTDA
31007385000142	MFTCENTRALTELE COMERCIO E SERVICOS DE INFORMATICA E TELEFONIA LTDA
31015429000186	DELMIR S. BRITES TRANSPORTES
31017111000134	ISOFRIO REFRIGERACAO INDUSTRIAL E COMERCIAL LTDA
31041844000104	31.041.844 JAMILE DE FREITAS LAGE
31043898000109	MICHELE BIASON HAUPENTHAL 95543562004
31047406000153	OCULARE INSTITUTO DE OFTALMOLOGIA DE JOACABA LTDA
31054392854064	{isError	false,Name	Desconhecido
31059135000156	KAFRUNI & KELLER ADVOCACIA
31061564000168	S. REGINA DOS SANTOS TRANSPORTE
31063800000185	101TELECOM SERVICOS DE TELECOMUNICACOES LTDA
31075472000137	S.A SPRICIGO MAFFIOLETTI
31083065000171	VNTFMAIS	 VELOCIDADE E NOVAS TECNOLOGIAS PARA O FUTURO LTDA
31083869000170	ELANE BORGES RODRIGUES 88775909200
31178931000108	BM TECNOLOGIA LTDA
31187151000124	JOAO CARLOS FELIPE
31199365000110	ADAO SERGIO DE MORAIS LTDA
31219761000162	ACT SOLUCOES DE TECNOLOGIA LTDA
31294550000194	FALCAO VIGILANCIA E MONITORAMENTO LTDA.
31296240000109	ELISEU HERCULANO DA SILVA 08950855933
31301735000189	ORDO SATURNI
31312064000151	SALUS CUIDADOS ESPECIALIZADOS E VACINACAO LTDA
31318378000161	31.318.378 MARCIO RENAN CAMARGO RODRIGUES
31321442000163	GO! RASTREAMENTOS DE VEICULOS LTDA
31367792000160	31.367.792 CINDY CAMILA VOLKMANN
31383194000185	DANIELI CRISTINA SCHROEDER 06894813906
31385373000151	MOC COMUNICACAO S/A
31385897000142	ATUATEC PROVEDOR DE INTERNET LTDA
31392351000119	LIVE COMERCIO E SERVICOS DE TECNOLOGIA LTDA
31488237000197	LUCAS GIACHIN 07867447903
31491969000136	DINA AUTO PECAS LTDA
31530211000160	31.530.211 JACQUELINE PAIZANTE SANTOS DA SILVA
31553975000170	TRANSPORTES CHIAPETTI LTDA
31559712000179	COMERCIO DE DERIVADOS DE PETROLEO OURO BRANCO LTDA
31570137000105	DISPOR CONTABILIDADE LTDA
31590461000195	LRM TRANSPORTES LTDA
31591502000168	CONSTRUTORA BARRENSE PRESTACAO DE SERVICOS LTDA
31615945000141	RM ASSESSORIA E CONSULTORIA EM MEDICINA E SEGURANCA DO TRABALHO LTDA
31662683000176	BRITO SILVA FUNERARIA E SERVICOS LTDA
31674416000119	JONES LUIZ SCHESCA  LTDA
31675395000156	CMORITZ ENGENHARIA LTDA
31679675000132	IMOBILIARIA G.B LTDA
31687674000130	LAMMEL COMERCIO DE VIDROS LTDA
31695296000136	JEFERSON CESAR MANINI 07235120940
31700662000106	ACN ARMAZENS GERAIS LTDA
31739128000103	GALVAO & LOUREIRO LTDA
31743361000151	360 STARTUP ASSOCIATIVE NETWORK LTDA
31763969000148	EMPLACAR PLACAS E LETREIROS LTDA
31773424000112	LUCAS BARUFFI
31804102000193	AUTO MECANICA RS LTDA
31836579000231	SILVA & STRE LTDA
31867735000140	ALVARO RODRIGUES RIBEIRO 36872107820
31872051000137	RAPIDOCAR SERVICOS DE TECNOLOGIA LTDA
31873362000110	CLINICA DE ODONTOLOGIA CORREIA SANTA FE LTDA
31886027000157	31.886.027 DIEGO CLEBER DA SILVA
31890632000100	FABIO CARVALHO DA SILVA 01378912292
31902498000101	MARCIA DO ROCIO CHERVINSKI BORGES 77937325968
31909863000100	31.909.863 THIAGO HENRIQUE MALKUT
31918179000194	FENIX FABRICACAO DE CARVAO ECOLOGICO LTDA
31921148000192	KOPPE & SECCHIN LTDA
31934793000140	M T NET TELECOM LTDA
31935447000186	ATRIOS FABRICACAO DE MOVEIS PLANEJADOS LTDA
31937872000104	COMERCIO DE VASILHAMES ZEKA LTDA
31965926000145	DL PRODUCOES LTDA
31968608000138	INKORE ACADEMIA LTDA
32000969000159	RAMBOR E ROSA OTICA LTDA
32009278000116	{isError	false, IMPORTACAO E EXPORTACAO DE SISTEMAS DE SEGURANCA E SERVICOS LTDA
32012458000157	SONAGLIO E FRIGO SOCIEDADE DE ADVOGADOS
32026441000159	LAVANDERIA PERDIGAO & MARQUES LTDA
32039511000103	FHF FIOS LTDA
32048099000198	KHROMOS NET SERVICOS DE COMUNICACAO LTDA
32084616000184	GDAI INDUSTRIA & COMERCIO ELETRONICOS LTDA
32091561000130	JAQUIEL BOFF
32096536000149	OLYMPUS NEGOCIOS IMOBILIARIOS LTDA
32098829000165	POSTO RADAR COMERCIO DE DERIVADOS DE PETROLEO LTDA
32105860000186	CENTRAL SOLAR INDUSTRIA E COMERCIO DE GERADORES FOTOVOLTAICOS LTDA
32111113000150	MICHELE ELUSA KILPP DE CAMPOS SOUZA 04737783943
32111268000197	BL PROVEDOR DE ACESSO A INTERNET LTDA
32126630000101	DIGAWEB TELECOM LTDA
32132287000108	32.132.287 JHONATAN TECH CAMPOS
32134024000120	RUBY YALLOUZ ARTESANATOS
32143452000119	E3 AUTO PECAS LTDA
32160203000131	FORTUNATO & ROSO LTDA
32173863000157	DOKALAB MARKETING DIRETO E TECNOLOGIA DA INFORMACAO LTDA
32198464000140	LUCAS SECUNDES SANTANA
32206662000109	EZZATA EMPREENDIMENTOS IMOBILIARIOS LTDA
32234940000131	MANES & MORAIS LTDA
32248048000100	MB GESTAO - LOCACAO DE FROTAS E RASTREAMENTO LTDA
32282297000111	DAFS DISTRIBUIDORA LTDA
32310235000176	PRANA COMERCIAL LTDA
32316117000175	VICENTE E MARTINS LOGISTICA LTDA
32326197000140	RAFAEL OKAMOTO DE OLIVEIRA
32346654000168	UBERLAN INDUSTRIA METALICA LTDA
32352403000196	ASSOCIACAO HOSPITAL SANTA ISABEL
32353134000182	ANDRE MARCIO DE OLIVEIRA CAVALCANTE 04472573407
32389778000120	E-COM SOLUCOES INTELIGENTES BRASIL LTDA
32418040000144	V B MARTINS RASTREAMENTO VEICULAR
32419365000141	WISER TECNOLOGIA E CIENCIA DE DADOS LTDA
32459673000109	ELLEN CRISTINA FREITAS SANTOS CPF 04403288618
32461323000179	ESFERA ESCOLAR LTDA
32509366000187	AUTO POSTO PATY ARCOZELO LTDA
32523424000127	DLEON SUSPENSOES AUTOMOTIVAS LTDA
32526882000110	JULIANA ALVES DE SOUZA PSICOLOGIA
32527535000292	MRO CRICIUMA ALUGUEL DE EQUIPAMENTOS LTDA
32532035000168	SIND. TRAB. IND. METAL. MEC. MAT. ELET. DE UMUARAMA
32564754000160	MADE KIM COMERCIO LTDA
32603238000106	SERENITA AZAMBUJA RAMOS NETA
32641546000118	LIDER TELECOM SERVICOS DE TELECOMUNICACOES LTDA
32651451000185	IAGP INSTITUTO APLICADO EM GESTAO PUBLICA LTDA
32655210000104	32.655.210 LETICIA RODRIGUES PIRES
32668528000120	CAPUTO EAT CLEAN LTDA.
32678259000182	32.678.259 MARCOS AURELIO DE LIMA CERVANTES
32683149000109	BENETTI E BERTONI CORRETAGEM E ASSESSORIA IMOBILIARIA LTDA
32687867000153	FIBINET SOLUCOES LTDA
32702745000199	CLEITON SENA CORREIA 06234153992
32759126000130	ALECSANDER DE CAMPOS
32782061000144	J B ESTEVES  LTDA
32790186000116	FILIPINI E SGARBOZZA RESTAURANTE LTDA
32807621000178	POLY E SCHNEIDER COMERCIO DE CARNES LTDA
32819967000196	KMA SERVICOS E CONSULTORIA LTDA
32824878000138	32.824.878 MIGUEL RICARDO DA SILVA MEIRELLES
32835031000159	O. S. DISTRIBUIDORA DE MATERIAIS DE CONSTRUCAO LTDA
32839467000116	CADEIRAS PONTOCOM MOBILIARIO CORPORATIVO LTDA
32866555000107	N B DE SOUZA RASTREAMENTO VEICULAR
32870793000196	RECREACAO SANTO ANJO LTDA
32875582000146	R F DE ARAUJO LTDA
32895928000178	B&R CONSULTORIA
32911029000111	ZZ SOLUTIONS LTDA
32931856000177	LATICINIOS EMYBEL LTDA
32934185000106	LACERDA RASTREAMENTO LTDA
32954872000185	E-BLOCK SOLUCOES EM RASTREAMENTO LTDA
32967123000192	RESIDENCIAL GRAN TORO
32969264000144	EDIFICIO HOME 73
33042216000179	QUALITY ENERGIA SOLAR LTDA
33050196000188	COMPANHIA PAULISTA DE FORCA E LUZ
33054639000109	KALITA TAIS MEIRA DE SOUZA
33067367000181	UBERSEG NET SEGURANCA ELETRONICO LTDA
33070390000125	DIVID COMPARTILHAMENTO DE IMOVEIS LTDA
33090721000199	GCM COMERCIO DE LUBRIFICANTES LTDA
33093462000150	PLAY TECNOLOGIA E TELEFONIA MOVEL LTDA
33100446000228	OPEN COMERCIAL E DISTRIBUIDORA ATACADISTA IMPORTACAO E EXPORTACAO DE ELETRONICOS LTDA
33103736000144	CANZI & KNEBEL CONSTRUTORA E INCORPORADORA LTDA
33109064000184	33.109.064 IARA DEBONA
33113724000109	PERFEITA PELE ESTETICA LTDA.
33127415000180	LONDRINET TELECOMUNICACOES LTDA
33127980000147	HENKO CEARA-GALVAO CURSOS DE IDIOMAS LTDA
33128709000126	AGROSAT RASTREADORES LTDA
33146407000180	L. ESPERIDIAO DE SA
33148843000199	ROVANI MULTIMARCAS LTDA
33149613000144	KAIGEN EQUIPAMENTOS E SERVICOS LTDA
33157681000155	OFICINA MECANICA BOA VISTA LTDA
33187768000175	R.QUER - REPRESENTACOES COMERCIAIS LTDA
33200056036097	LOJAS RIACHUELO SA
33203992000103	33.203.992 SILVANA PATRICIA BATISTA ROSA
33227383000194	33.227.383 ALEXANDER HENRIQUE DA SILVA SANTOS
33239871000111	{isError	false, COLETAS E ENTREGAS
33245574000189	33.245.574 RICARDO GOMES DA SILVA
33268508000124	EVERLINK TECNOLOGIA EM SEGURANCA LTDA.
33308880000117	CELITO SAGIM DOS SANTOS 00227416074
33312438000164	S.T.T SYSTEMS DO BRASIL LTDA
33331042000164	CAMARA MUNICIPAL DE CAMPINORTE
33331078000148	NEON RASTREAMENTO VEICULAR LTDA
33334754000137	SANDRA PINHEIRO DE FREITAS SOCIEDADE INDIVIDUAL DE ADVOCACIA
33369720000188	SULMINAS COMERCIO DE PNEUS E SERVICOS AUTOMOTIVOS LTDA
33369982000142	CONNECT MASTER TELECOM LTDA
33371144000103	DANUTA CORRETORA DE SEGUROS LTDA
33392030000140	BALDICERA E VACCARI INDUSTRIA E COMERCIO DE ALIMENTOS LTDA
33427719001487	FOCUS SERVICOS EMPRESARIAIS LTDA
33462682000103	DIETER KLAUS WEEGE
33467486000121	B&B MED SERVICOS MEDICOS LTDA
33476112000172	ROSELI ELMINDA SILVEIRA
33507068000110	CLINICA MEDICA I9 SAUDE LTDA
33519068000130	AVOIP TELECOM LTDA
33541870000127	ANDERSON TADEU NOGUEIRA CABRAL 29376868854
33544559000131	TOP TECHNOLOGY COMERCIO IMPORTACAO E EXPORTACAO DE PRODUTOS DE INFORMATICA LTDA
33545094000133	REDDE ASSESSORIA EM COBRANCAS EMPRESARIAIS LTDA
33565985000151	R A FARMACIA LTDA
33578702000106	DELTA28 SISTEMAS SEGURANCA LTDA
33586646000151	F C DE SOUZA COMUNICACAO VISUAL E GRAFICA
33597670000196	NOVA ERA BARRA - TELECOMUNICACOES LTDA
33636801000105	AOM MENTORIA E CONSULTORIA LTDA
33641740000166	REMAX WC RECUPERADORA DE CABINES LTDA
33641877000110	EQUIS INSTITUICAO DE PAGAMENTO LTDA
33647553000190	FLUMINENSE FOOTBALL CLUB
33659327000129	FUNDACAO ORQUESTRA SINFONICA BRASILEIRA
33736160000152	VERTICALIS CONSTRUTORA INCORPORADORA E PARTICIPACOES LTDA
33749804000147	{isError	false, LAZER E ENTRETENIMENTO LTDA
33751506000191	EXP GESTAO CONSULTORIA EM GESTAO EMPRESARIAL LTDA
33760719000180	BENJAMIN REYNALDO QUISPE TICONA
33762011000168	A. SKAVRONSKI TUR TRANSPORTES LTDA
33770667000122	RESIDENCIAL FLORESTA NEGRA
33786744000132	PD PISOS LTDA
33791591000111	COMPANHIA PALMARES HOTEIS E TURISMO
